序号, 活动量,光强 ,温度 ,声音强度
0100, -001, 0000, 0000, 0000
0101, -001, 0000, 0000, 0000
0102, -001, 0000, 0000, 0000
0103, -001, 0000, 0000, 0000
0104, -001, 0000, 0000, 0000
0105, -001, 0000, 0000, 0000
0106, -001, 0000, 0000, 0000
0107, -001, 0000, 0000, 0000
0108, -001, 0000, 0000, 0000
0109, -001, 0000, 0000, 0000
0110, -001, 0000, 0000, 0000
0111, -001, 0000, 0000, 0000
0112, -001, 0000, 0000, 0000
0113, -001, 0000, 0000, 0000
0114, -001, 0000, 0000, 0000
0115, -001, 0000, 0000, 0000
0116, -001, 0000, 0000, 0000
0117, -001, 0000, 0000, 0000
0118, -001, 0000, 0000, 0000
0119, -001, 0000, 0000, 0000
0120, -001, 0000, 0000, 0000
0121, -001, 0000, 0000, 0000
0122, -001, 0000, 0000, 0000
0123, -001, 0000, 0000, 0000
0124, -001, 0000, 0000, 0000
0125, -001, 0000, 0000, 0000
0126, -001, 0000, 0000, 0000
0127, -001, 0000, 0000, 0000
0128, -001, 0000, 0000, 0000
0129, -001, 0000, 0000, 0000
0130, -001, 0000, 0000, 0000
0131, -001, 0000, 0000, 0000
0132, -001, 0000, 0000, 0000
0133, -001, 0000, 0000, 0000
0134, -001, 0000, 0000, 0000
0135, -001, 0000, 0000, 0000
0136, -001, 0000, 0000, 0000
0137, -001, 0000, 0000, 0000
0138, -001, 0000, 0000, 0000
0139, -001, 0000, 0000, 0000
0140, -001, 0000, 0000, 0000
0141, -001, 0000, 0000, 0000
0142, -001, 0000, 0000, 0000
0143, -001, 0000, 0000, 0000
0144, -001, 0000, 0000, 0000
0145, -001, 0000, 0000, 0000
0146, -001, 0000, 0000, 0000
0147, -001, 0000, 0000, 0000
0148, -001, 0000, 0000, 0000
0149, 0000, 0000, 0000, 0000
0150, 0236, 0000, 0000, 0000
0151, 0235, 0000, 0026, 0068
0152, 0259, 0000, 0026, 0068
0153, 0282, 0041, 0026, 0061
0154, 0296, 0041, 0026, 0061
0155, 0244, 0015, 0026, 0058
0156, 0262, 0015, 0026, 0058
0157, 0189, 0001, 0026, 0067
0158, 0283, 0001, 0026, 0067
0159, -001, 0000, 0000, 0000
0160, -001, 0000, 0000, 0000
0161, -001, 0000, 0000, 0000
0162, -001, 0000, 0000, 0000
0163, -001, 0000, 0000, 0000
0164, -001, 0000, 0000, 0000
0165, -001, 0000, 0000, 0000
0166, -001, 0000, 0000, 0000
0167, -001, 0000, 0000, 0000
0168, -001, 0000, 0000, 0000
0169, -001, 0000, 0000, 0000
0170, -001, 0000, 0000, 0000
0171, -001, 0000, 0000, 0000
0172, -001, 0000, 0000, 0000
0173, -001, 0000, 0000, 0000
0174, -001, 0000, 0000, 0000
0175, -001, 0000, 0000, 0000
0176, -001, 0000, 0000, 0000
0177, -001, 0000, 0000, 0000
0178, -001, 0000, 0000, 0000
0179, -001, 0000, 0000, 0000
0180, -001, 0000, 0000, 0000
0181, -001, 0000, 0000, 0000
0182, -001, 0000, 0000, 0000
0183, -001, 0000, 0000, 0000
0184, -001, 0000, 0000, 0000
0185, -001, 0000, 0000, 0000
0186, -001, 0000, 0000, 0000
0187, -001, 0000, 0000, 0000
0188, -001, 0000, 0000, 0000
0189, -001, 0000, 0000, 0000
0190, -001, 0000, 0000, 0000
0191, -001, 0000, 0000, 0000
0192, -001, 0000, 0000, 0000
0193, -001, 0000, 0000, 0000
0194, -001, 0000, 0000, 0000
0195, -001, 0000, 0000, 0000
0196, -001, 0000, 0000, 0000
0197, -001, 0000, 0000, 0000
0198, -001, 0000, 0000, 0000
0199, -001, 0000, 0000, 0000
0200, -001, 0000, 0000, 0000
0201, -001, 0000, 0000, 0000
0202, -001, 0000, 0000, 0000
0203, -001, 0000, 0000, 0000
0204, -001, 0000, 0000, 0000
0205, -001, 0000, 0000, 0000
0206, -001, 0000, 0000, 0000
0207, -001, 0000, 0000, 0000
0208, -001, 0000, 0000, 0000
0209, -001, 0000, 0000, 0000
0210, -001, 0000, 0000, 0000
0211, -001, 0000, 0000, 0000
0212, -001, 0000, 0000, 0000
0213, -001, 0000, 0000, 0000
0214, -001, 0000, 0000, 0000
0215, -001, 0000, 0000, 0000
0216, -001, 0000, 0000, 0000
0217, -001, 0000, 0000, 0000
0218, -001, 0000, 0000, 0000
0219, -001, 0000, 0000, 0000
0220, -003, -003, -003, -003
0221, 0000, 0008, 0026, 0067
0222, 0000, 0008, 0026, 0067
0223, 0000, 0008, 0026, 0067
0224, 0000, 0008, 0026, 0068
0225, 0000, 0008, 0026, 0068
0226, 0000, 0008, 0026, 0067
0227, -002, -002, -002, -002
0228, -001, 0000, 0000, 0000
0229, -001, 0000, 0000, 0000
0230, -001, 0000, 0000, 0000
0231, -001, 0000, 0000, 0000
0232, -001, 0000, 0000, 0000
0233, -001, 0000, 0000, 0000
0234, -003, -003, -003, -003
0235, 0000, 0008, 0026, 0067
0236, 0000, 0008, 0026, 0067
0237, 0000, 0008, 0026, 0067
0238, 0000, 0005, 0026, 0065
0239, 0000, 0005, 0026, 0065
0240, -002, -002, -002, -002
0241, -001, 0000, 0000, 0000
0242, -001, 0000, 0000, 0000
0243, -001, 0000, 0000, 0000
0244, -001, 0000, 0000, 0000
0245, -001, 0000, 0000, 0000
0246, -001, 0000, 0000, 0000
0247, -001, 0000, 0000, 0000
0248, -001, 0000, 0000, 0000
0249, -001, 0000, 0000, 0000
0250, -001, 0000, 0000, 0000
0251, -001, 0000, 0000, 0000
0252, -001, 0000, 0000, 0000
0253, -001, 0000, 0000, 0000
0254, -001, 0000, 0000, 0000
0255, -001, 0000, 0000, 0000
0256, -001, 0000, 0000, 0000
0257, -001, 0000, 0000, 0000
0258, -001, 0000, 0000, 0000
0259, -001, 0000, 0000, 0000
0260, -001, 0000, 0000, 0000
0261, -001, 0000, 0000, 0000
0262, -001, 0000, 0000, 0000
0263, -001, 0000, 0000, 0000
0264, -001, 0000, 0000, 0000
0265, -001, 0000, 0000, 0000
0266, -001, 0000, 0000, 0000
0267, -001, 0000, 0000, 0000
0268, -001, 0000, 0000, 0000
0269, -001, 0000, 0000, 0000
0270, -001, 0000, 0000, 0000
0271, -001, 0000, 0000, 0000
0272, -001, 0000, 0000, 0000
0273, -001, 0000, 0000, 0000
0274, -001, 0000, 0000, 0000
0275, -001, 0000, 0000, 0000
0276, -001, 0000, 0000, 0000
0277, -001, 0000, 0000, 0000
0278, -001, 0000, 0000, 0000
0279, -001, 0000, 0000, 0000
0280, -001, 0000, 0000, 0000
0281, -001, 0000, 0000, 0000
0282, -001, 0000, 0000, 0000
0283, -001, 0000, 0000, 0000
0284, -001, 0000, 0000, 0000
0285, -001, 0000, 0000, 0000
0286, -001, 0000, 0000, 0000
0287, -001, 0000, 0000, 0000
0288, -001, 0000, 0000, 0000
0289, -001, 0000, 0000, 0000
0290, -001, 0000, 0000, 0000
0291, -001, 0000, 0000, 0000
0292, -001, 0000, 0000, 0000
0293, -001, 0000, 0000, 0000
0294, -001, 0000, 0000, 0000
0295, -001, 0000, 0000, 0000
0296, -001, 0000, 0000, 0000
0297, -001, 0000, 0000, 0000
0298, -001, 0000, 0000, 0000
0299, -001, 0000, 0000, 0000
0300, -001, 0000, 0000, 0000
0301, -001, 0000, 0000, 0000
0302, -001, 0000, 0000, 0000
0303, -001, 0000, 0000, 0000
0304, -001, 0000, 0000, 0000
0305, -001, 0000, 0000, 0000
0306, -001, 0000, 0000, 0000
0307, -001, 0000, 0000, 0000
0308, -001, 0000, 0000, 0000
0309, -001, 0000, 0000, 0000
0310, -001, 0000, 0000, 0000
0311, -001, 0000, 0000, 0000
0312, -001, 0000, 0000, 0000
0313, -001, 0000, 0000, 0000
0314, -001, 0000, 0000, 0000
0315, -001, 0000, 0000, 0000
0316, -001, 0000, 0000, 0000
0317, -001, 0000, 0000, 0000
0318, -001, 0000, 0000, 0000
0319, -001, 0000, 0000, 0000
0320, -001, 0000, 0000, 0000
0321, -001, 0000, 0000, 0000
0322, -001, 0000, 0000, 0000
0323, -001, 0000, 0000, 0000
0324, -001, 0000, 0000, 0000
0325, -001, 0000, 0000, 0000
0326, -001, 0000, 0000, 0000
0327, -001, 0000, 0000, 0000
0328, -001, 0000, 0000, 0000
0329, -001, 0000, 0000, 0000
0330, -001, 0000, 0000, 0000
0331, -001, 0000, 0000, 0000
0332, -001, 0000, 0000, 0000
0333, -001, 0000, 0000, 0000
0334, -001, 0000, 0000, 0000
0335, -001, 0000, 0000, 0000
0336, -001, 0000, 0000, 0000
0337, -001, 0000, 0000, 0000
0338, -001, 0000, 0000, 0000
0339, -001, 0000, 0000, 0000
0340, -001, 0000, 0000, 0000
0341, -001, 0000, 0000, 0000
0342, -001, 0000, 0000, 0000
0343, -001, 0000, 0000, 0000
0344, -001, 0000, 0000, 0000
0345, -001, 0000, 0000, 0000
0346, -001, 0000, 0000, 0000
0347, -001, 0000, 0000, 0000
0348, -001, 0000, 0000, 0000
0349, -001, 0000, 0000, 0000
0350, -001, 0000, 0000, 0000
0351, -001, 0000, 0000, 0000
0352, -001, 0000, 0000, 0000
0353, -001, 0000, 0000, 0000
0354, -001, 0000, 0000, 0000
0355, -001, 0000, 0000, 0000
0356, -001, 0000, 0000, 0000
0357, -001, 0000, 0000, 0000
0358, -001, 0000, 0000, 0000
0359, -001, 0000, 0000, 0000
0360, -001, 0000, 0000, 0000
0361, -001, 0000, 0000, 0000
0362, -001, 0000, 0000, 0000
0363, -001, 0000, 0000, 0000
0364, -001, 0000, 0000, 0000
0365, -001, 0000, 0000, 0000
0366, -001, 0000, 0000, 0000
0367, -001, 0000, 0000, 0000
0368, -001, 0000, 0000, 0000
0369, -001, 0000, 0000, 0000
0370, -001, 0000, 0000, 0000
0371, -001, 0000, 0000, 0000
0372, -001, 0000, 0000, 0000
0373, -001, 0000, 0000, 0000
0374, -001, 0000, 0000, 0000
0375, -001, 0000, 0000, 0000
0376, -001, 0000, 0000, 0000
0377, -001, 0000, 0000, 0000
0378, -001, 0000, 0000, 0000
0379, -001, 0000, 0000, 0000
0380, -001, 0000, 0000, 0000
0381, -001, 0000, 0000, 0000
0382, -001, 0000, 0000, 0000
0383, -001, 0000, 0000, 0000
0384, -001, 0000, 0000, 0000
0385, -001, 0000, 0000, 0000
0386, -001, 0000, 0000, 0000
0387, -001, 0000, 0000, 0000
0388, -001, 0000, 0000, 0000
0389, -001, 0000, 0000, 0000
0390, -001, 0000, 0000, 0000
0391, -001, 0000, 0000, 0000
0392, -001, 0000, 0000, 0000
0393, -001, 0000, 0000, 0000
0394, -001, 0000, 0000, 0000
0395, -001, 0000, 0000, 0000
0396, -001, 0000, 0000, 0000
0397, -001, 0000, 0000, 0000
0398, -001, 0000, 0000, 0000
0399, -001, 0000, 0000, 0000
0400, -001, 0000, 0000, 0000
0401, -001, 0000, 0000, 0000
0402, -001, 0000, 0000, 0000
0403, -001, 0000, 0000, 0000
0404, -001, 0000, 0000, 0000
0405, -001, 0000, 0000, 0000
0406, -001, 0000, 0000, 0000
0407, -001, 0000, 0000, 0000
0408, -001, 0000, 0000, 0000
0409, -001, 0000, 0000, 0000
0410, -001, 0000, 0000, 0000
0411, -001, 0000, 0000, 0000
0412, -001, 0000, 0000, 0000
0413, -001, 0000, 0000, 0000
0414, -001, 0000, 0000, 0000
0415, -001, 0000, 0000, 0000
0416, -001, 0000, 0000, 0000
0417, -001, 0000, 0000, 0000
0418, -001, 0000, 0000, 0000
0419, -001, 0000, 0000, 0000
0420, -001, 0000, 0000, 0000
0421, -001, 0000, 0000, 0000
0422, -001, 0000, 0000, 0000
0423, -001, 0000, 0000, 0000
0424, -001, 0000, 0000, 0000
0425, -001, 0000, 0000, 0000
0426, -001, 0000, 0000, 0000
0427, -001, 0000, 0000, 0000
0428, 0000, 0000, 0000, 0000
0429, 0259, 0000, 0026, 0068
0430, 0274, 0000, 0026, 0068
0431, 0266, 0004, 0026, 0067
0432, 0250, 0004, 0026, 0067
0433, 0236, 0003, 0026, 0067
0434, 0216, 0003, 0026, 0067
0435, 0264, 0012, 0026, 0068
0436, 0261, 0012, 0026, 0068
0437, 0000, 0010, 0026, 0067
0438, 0263, 0010, 0026, 0067
0439, 0253, 0009, 0026, 0068
0440, 0260, 0009, 0026, 0068
0441, 0000, 0000, 0026, 0068
0442, 0000, 0000, 0026, 0068
0443, 0000, 0001, 0026, 0068
0444, -002, -002, -002, -002
0445, -001, 0000, 0000, 0000
0446, -001, 0000, 0000, 0000
0447, -001, 0000, 0000, 0000
0448, -003, -003, -003, -003
0449, 0000, 0001, 0026, 0068
0450, 0201, 0001, 0026, 0067
0451, 0298, 0001, 0026, 0067
0452, 0272, 0002, 0026, 0068
0453, 0255, 0002, 0026, 0068
0454, 0257, 0004, 0026, 0068
0455, 0263, 0004, 0026, 0068
0456, -001, 0000, 0000, 0000
0457, -001, 0000, 0000, 0000
0458, -001, 0000, 0000, 0000
0459, -001, 0000, 0000, 0000
0460, -001, 0000, 0000, 0000
0461, -001, 0000, 0000, 0000
0462, -001, 0000, 0000, 0000
0463, -001, 0000, 0000, 0000
0464, -001, 0000, 0000, 0000
0465, -001, 0000, 0000, 0000
0466, -001, 0000, 0000, 0000
0467, -001, 0000, 0000, 0000
0468, -001, 0000, 0000, 0000
0469, -001, 0000, 0000, 0000
0470, -001, 0000, 0000, 0000
0471, -001, 0000, 0000, 0000
0472, -001, 0000, 0000, 0000
0473, -001, 0000, 0000, 0000
0474, -001, 0000, 0000, 0000
0475, -001, 0000, 0000, 0000
0476, -001, 0000, 0000, 0000
0477, -001, 0000, 0000, 0000
0478, -001, 0000, 0000, 0000
0479, -001, 0000, 0000, 0000
0480, -001, 0000, 0000, 0000
0481, -001, 0000, 0000, 0000
0482, -001, 0000, 0000, 0000
0483, -001, 0000, 0000, 0000
0484, -001, 0000, 0000, 0000
0485, -001, 0000, 0000, 0000
0486, -001, 0000, 0000, 0000
0487, -001, 0000, 0000, 0000
0488, -001, 0000, 0000, 0000
0489, -001, 0000, 0000, 0000
0490, -001, 0000, 0000, 0000
0491, -001, 0000, 0000, 0000
0492, -001, 0000, 0000, 0000
0493, -001, 0000, 0000, 0000
0494, -001, 0000, 0000, 0000
0495, -001, 0000, 0000, 0000
0496, -001, 0000, 0000, 0000
0497, -001, 0000, 0000, 0000
0498, -001, 0000, 0000, 0000
0499, -001, 0000, 0000, 0000
0500, -001, 0000, 0000, 0000
0501, -001, 0000, 0000, 0000
0502, -001, 0000, 0000, 0000
0503, -001, 0000, 0000, 0000
0504, -001, 0000, 0000, 0000
0505, -001, 0000, 0000, 0000
0506, -001, 0000, 0000, 0000
0507, -001, 0000, 0000, 0000
0508, -001, 0000, 0000, 0000
0509, -001, 0000, 0000, 0000
0510, -001, 0000, 0000, 0000
0511, -001, 0000, 0000, 0000
0512, -001, 0000, 0000, 0000
0513, -001, 0000, 0000, 0000
0514, -001, 0000, 0000, 0000
0515, -001, 0000, 0000, 0000
0516, -001, 0000, 0000, 0000
0517, -001, 0000, 0000, 0000
0518, -001, 0000, 0000, 0000
0519, -001, 0000, 0000, 0000
0520, -001, 0000, 0000, 0000
0521, -001, 0000, 0000, 0000
0522, -001, 0000, 0000, 0000
0523, -001, 0000, 0000, 0000
0524, -001, 0000, 0000, 0000
0525, -001, 0000, 0000, 0000
0526, -001, 0000, 0000, 0000
0527, -001, 0000, 0000, 0000
0528, -001, 0000, 0000, 0000
0529, -001, 0000, 0000, 0000
0530, -001, 0000, 0000, 0000
0531, -001, 0000, 0000, 0000
0532, -001, 0000, 0000, 0000
0533, -001, 0000, 0000, 0000
0534, -001, 0000, 0000, 0000
0535, -001, 0000, 0000, 0000
0536, -001, 0000, 0000, 0000
0537, -001, 0000, 0000, 0000
0538, -001, 0000, 0000, 0000
0539, -001, 0000, 0000, 0000
0540, -001, 0000, 0000, 0000
0541, -001, 0000, 0000, 0000
0542, -001, 0000, 0000, 0000
0543, -001, 0000, 0000, 0000
0544, -001, 0000, 0000, 0000
0545, -001, 0000, 0000, 0000
0546, -001, 0000, 0000, 0000
0547, -001, 0000, 0000, 0000
0548, -001, 0000, 0000, 0000
0549, -001, 0000, 0000, 0000
0550, -001, 0000, 0000, 0000
0551, -001, 0000, 0000, 0000
0552, -001, 0000, 0000, 0000
0553, -001, 0000, 0000, 0000
0554, -001, 0000, 0000, 0000
0555, -001, 0000, 0000, 0000
0556, -001, 0000, 0000, 0000
0557, -001, 0000, 0000, 0000
0558, -001, 0000, 0000, 0000
0559, -001, 0000, 0000, 0000
0560, -001, 0000, 0000, 0000
0561, -001, 0000, 0000, 0000
0562, -001, 0000, 0000, 0000
0563, -001, 0000, 0000, 0000
0564, -001, 0000, 0000, 0000
0565, -001, 0000, 0000, 0000
0566, -001, 0000, 0000, 0000
0567, -001, 0000, 0000, 0000
0568, -001, 0000, 0000, 0000
0569, -001, 0000, 0000, 0000
0570, -001, 0000, 0000, 0000
0571, -001, 0000, 0000, 0000
0572, -001, 0000, 0000, 0000
0573, -001, 0000, 0000, 0000
0574, -001, 0000, 0000, 0000
0575, -001, 0000, 0000, 0000
0576, -001, 0000, 0000, 0000
0577, -001, 0000, 0000, 0000
0578, -001, 0000, 0000, 0000
0579, -001, 0000, 0000, 0000
0580, -001, 0000, 0000, 0000
0581, -001, 0000, 0000, 0000
0582, -001, 0000, 0000, 0000
0583, -001, 0000, 0000, 0000
0584, -001, 0000, 0000, 0000
0585, -001, 0000, 0000, 0000
0586, -001, 0000, 0000, 0000
0587, -001, 0000, 0000, 0000
0588, -001, 0000, 0000, 0000
0589, -001, 0000, 0000, 0000
0590, -001, 0000, 0000, 0000
0591, -001, 0000, 0000, 0000
0592, -001, 0000, 0000, 0000
0593, -001, 0000, 0000, 0000
0594, -001, 0000, 0000, 0000
0595, -001, 0000, 0000, 0000
0596, -001, 0000, 0000, 0000
0597, -001, 0000, 0000, 0000
0598, -001, 0000, 0000, 0000
0599, -001, 0000, 0000, 0000
0600, -001, 0000, 0000, 0000
0601, -001, 0000, 0000, 0000
0602, -001, 0000, 0000, 0000
0603, -001, 0000, 0000, 0000
0604, -001, 0000, 0000, 0000
0605, -001, 0000, 0000, 0000
0606, -001, 0000, 0000, 0000
0607, -001, 0000, 0000, 0000
0608, -001, 0000, 0000, 0000
0609, -001, 0000, 0000, 0000
0610, -001, 0000, 0000, 0000
0611, -001, 0000, 0000, 0000
0612, -001, 0000, 0000, 0000
0613, -001, 0000, 0000, 0000
0614, -001, 0000, 0000, 0000
0615, -001, 0000, 0000, 0000
0616, -001, 0000, 0000, 0000
0617, -001, 0000, 0000, 0000
0618, -001, 0000, 0000, 0000
0619, -001, 0000, 0000, 0000
0620, -001, 0000, 0000, 0000
0621, -001, 0000, 0000, 0000
0622, -001, 0000, 0000, 0000
0623, -001, 0000, 0000, 0000
0624, -001, 0000, 0000, 0000
0625, -001, 0000, 0000, 0000
0626, -001, 0000, 0000, 0000
0627, -001, 0000, 0000, 0000
0628, -001, 0000, 0000, 0000
0629, -001, 0000, 0000, 0000
0630, -001, 0000, 0000, 0000
0631, -001, 0000, 0000, 0000
0632, -001, 0000, 0000, 0000
0633, -001, 0000, 0000, 0000
0634, -001, 0000, 0000, 0000
0635, -001, 0000, 0000, 0000
0636, -001, 0000, 0000, 0000
0637, -001, 0000, 0000, 0000
0638, -001, 0000, 0000, 0000
0639, -001, 0000, 0000, 0000
0640, -001, 0000, 0000, 0000
0641, -001, 0000, 0000, 0000
0642, -001, 0000, 0000, 0000
0643, -001, 0000, 0000, 0000
0644, -001, 0000, 0000, 0000
0645, -001, 0000, 0000, 0000
0646, -001, 0000, 0000, 0000
0647, -001, 0000, 0000, 0000
0648, -001, 0000, 0000, 0000
0649, -001, 0000, 0000, 0000
0650, -001, 0000, 0000, 0000
0651, -001, 0000, 0000, 0000
0652, -001, 0000, 0000, 0000
0653, -001, 0000, 0000, 0000
0654, -001, 0000, 0000, 0000
0655, -001, 0000, 0000, 0000
0656, -001, 0000, 0000, 0000
0657, -001, 0000, 0000, 0000
0658, -001, 0000, 0000, 0000
0659, -001, 0000, 0000, 0000
0660, -001, 0000, 0000, 0000
0661, -001, 0000, 0000, 0000
0662, -001, 0000, 0000, 0000
0663, -001, 0000, 0000, 0000
0664, -001, 0000, 0000, 0000
0665, -001, 0000, 0000, 0000
0666, -001, 0000, 0000, 0000
0667, -001, 0000, 0000, 0000
0668, -001, 0000, 0000, 0000
0669, -001, 0000, 0000, 0000
0670, -001, 0000, 0000, 0000
0671, -001, 0000, 0000, 0000
0672, -001, 0000, 0000, 0000
0673, -001, 0000, 0000, 0000
0674, -001, 0000, 0000, 0000
0675, -001, 0000, 0000, 0000
0676, -001, 0000, 0000, 0000
0677, -001, 0000, 0000, 0000
0678, -001, 0000, 0000, 0000
0679, -001, 0000, 0000, 0000
0680, -001, 0000, 0000, 0000
0681, -001, 0000, 0000, 0000
0682, -001, 0000, 0000, 0000
0683, -001, 0000, 0000, 0000
0684, -001, 0000, 0000, 0000
0685, -001, 0000, 0000, 0000
0686, -001, 0000, 0000, 0000
0687, -001, 0000, 0000, 0000
0688, -001, 0000, 0000, 0000
0689, -001, 0000, 0000, 0000
0690, -001, 0000, 0000, 0000
0691, -001, 0000, 0000, 0000
0692, -001, 0000, 0000, 0000
0693, -001, 0000, 0000, 0000
0694, -001, 0000, 0000, 0000
0695, -001, 0000, 0000, 0000
0696, -001, 0000, 0000, 0000
0697, -001, 0000, 0000, 0000
0698, -001, 0000, 0000, 0000
0699, -001, 0000, 0000, 0000
0700, -001, 0000, 0000, 0000
0701, -001, 0000, 0000, 0000
0702, -001, 0000, 0000, 0000
0703, -001, 0000, 0000, 0000
0704, -001, 0000, 0000, 0000
0705, -001, 0000, 0000, 0000
0706, -001, 0000, 0000, 0000
0707, -001, 0000, 0000, 0000
0708, -001, 0000, 0000, 0000
0709, -001, 0000, 0000, 0000
0710, -001, 0000, 0000, 0000
0711, -001, 0000, 0000, 0000
0712, -001, 0000, 0000, 0000
0713, -001, 0000, 0000, 0000
0714, -001, 0000, 0000, 0000
0715, -001, 0000, 0000, 0000
0716, -001, 0000, 0000, 0000
0717, -001, 0000, 0000, 0000
0718, -001, 0000, 0000, 0000
0719, -001, 0000, 0000, 0000
0720, -001, 0000, 0000, 0000
0721, -001, 0000, 0000, 0000
0722, -001, 0000, 0000, 0000
0723, -001, 0000, 0000, 0000
0724, -001, 0000, 0000, 0000
0725, -001, 0000, 0000, 0000
0726, -001, 0000, 0000, 0000
0727, -001, 0000, 0000, 0000
0728, -001, 0000, 0000, 0000
0729, -001, 0000, 0000, 0000
0730, -001, 0000, 0000, 0000
0731, -001, 0000, 0000, 0000
0732, -001, 0000, 0000, 0000
0733, -001, 0000, 0000, 0000
0734, -001, 0000, 0000, 0000
0735, -001, 0000, 0000, 0000
0736, -001, 0000, 0000, 0000
0737, -001, 0000, 0000, 0000
0738, -001, 0000, 0000, 0000
0739, -001, 0000, 0000, 0000
0740, -001, 0000, 0000, 0000
0741, -001, 0000, 0000, 0000
0742, -001, 0000, 0000, 0000
0743, -001, 0000, 0000, 0000
0744, -001, 0000, 0000, 0000
0745, -001, 0000, 0000, 0000
0746, -001, 0000, 0000, 0000
0747, -001, 0000, 0000, 0000
0748, -001, 0000, 0000, 0000
0749, -001, 0000, 0000, 0000
0750, -001, 0000, 0000, 0000
0751, -001, 0000, 0000, 0000
0752, -001, 0000, 0000, 0000
0753, -001, 0000, 0000, 0000
0754, -001, 0000, 0000, 0000
0755, -001, 0000, 0000, 0000
0756, -001, 0000, 0000, 0000
0757, -001, 0000, 0000, 0000
0758, -001, 0000, 0000, 0000
0759, -001, 0000, 0000, 0000
0760, -001, 0000, 0000, 0000
0761, -001, 0000, 0000, 0000
0762, -001, 0000, 0000, 0000
0763, -001, 0000, 0000, 0000
0764, -001, 0000, 0000, 0000
0765, -001, 0000, 0000, 0000
0766, -001, 0000, 0000, 0000
0767, -001, 0000, 0000, 0000
0768, -001, 0000, 0000, 0000
0769, -001, 0000, 0000, 0000
0770, -001, 0000, 0000, 0000
0771, -001, 0000, 0000, 0000
0772, -001, 0000, 0000, 0000
0773, -001, 0000, 0000, 0000
0774, -001, 0000, 0000, 0000
0775, -001, 0000, 0000, 0000
0776, -001, 0000, 0000, 0000
0777, -001, 0000, 0000, 0000
0778, -001, 0000, 0000, 0000
0779, -001, 0000, 0000, 0000
