序号, 活动量,光强 ,温度 ,声音强度
0192, -001, 0000, 0000, 0000
0193, -001, 0000, 0000, 0000
0194, -001, 0000, 0000, 0000
0195, -001, 0000, 0000, 0000
0196, -001, 0000, 0000, 0000
0197, -001, 0000, 0000, 0000
0198, -001, 0000, 0000, 0000
0199, -001, 0000, 0000, 0000
0200, -001, 0000, 0000, 0000
0201, -001, 0000, 0000, 0000
0202, -001, 0000, 0000, 0000
0203, -001, 0000, 0000, 0000
0204, -001, 0000, 0000, 0000
0205, -001, 0000, 0000, 0000
0206, -001, 0000, 0000, 0000
0207, -001, 0000, 0000, 0000
0208, -001, 0000, 0000, 0000
0209, -001, 0000, 0000, 0000
0210, -001, 0000, 0000, 0000
0211, -001, 0000, 0000, 0000
0212, -001, 0000, 0000, 0000
0213, -001, 0000, 0000, 0000
0214, -001, 0000, 0000, 0000
0215, -001, 0000, 0000, 0000
0216, -001, 0000, 0000, 0000
0217, -001, 0000, 0000, 0000
0218, -001, 0000, 0000, 0000
0219, -001, 0000, 0000, 0000
0220, -001, 0000, 0000, 0000
0221, -001, 0000, 0000, 0000
0222, -001, 0000, 0000, 0000
0223, -001, 0000, 0000, 0000
0224, -001, 0000, 0000, 0000
0225, -001, 0000, 0000, 0000
0226, -001, 0000, 0000, 0000
0227, -001, 0000, 0000, 0000
0228, -001, 0000, 0000, 0000
0229, -001, 0000, 0000, 0000
0230, -001, 0000, 0000, 0000
0231, -001, 0000, 0000, 0000
0232, -001, 0000, 0000, 0000
0233, -001, 0000, 0000, 0000
0234, -001, 0000, 0000, 0000
0235, -001, 0000, 0000, 0000
0236, -001, 0000, 0000, 0000
0237, -001, 0000, 0000, 0000
0238, -001, 0000, 0000, 0000
0239, -001, 0000, 0000, 0000
0240, -001, 0000, 0000, 0000
0241, -001, 0000, 0000, 0000
0242, -001, 0000, 0000, 0000
0243, -001, 0000, 0000, 0000
0244, -001, 0000, 0000, 0000
0245, -001, 0000, 0000, 0000
0246, -001, 0000, 0000, 0000
0247, -001, 0000, 0000, 0000
0248, -001, 0000, 0000, 0000
0249, -001, 0000, 0000, 0000
0250, -001, 0000, 0000, 0000
0251, -001, 0000, 0000, 0000
0252, -001, 0000, 0000, 0000
0253, -001, 0000, 0000, 0000
0254, -001, 0000, 0000, 0000
0255, -001, 0000, 0000, 0000
0256, -001, 0000, 0000, 0000
0257, -001, 0000, 0000, 0000
0258, -001, 0000, 0000, 0000
0259, -001, 0000, 0000, 0000
0260, -001, 0000, 0000, 0000
0261, -001, 0000, 0000, 0000
0262, -001, 0000, 0000, 0000
0263, -001, 0000, 0000, 0000
0264, -001, 0000, 0000, 0000
0265, -001, 0000, 0000, 0000
0266, -001, 0000, 0000, 0000
0267, -001, 0000, 0000, 0000
0268, -001, 0000, 0000, 0000
0269, -001, 0000, 0000, 0000
0270, -001, 0000, 0000, 0000
0271, -001, 0000, 0000, 0000
0272, -001, 0000, 0000, 0000
0273, -001, 0000, 0000, 0000
0274, -001, 0000, 0000, 0000
0275, -001, 0000, 0000, 0000
0276, -001, 0000, 0000, 0000
0277, -001, 0000, 0000, 0000
0278, -001, 0000, 0000, 0000
0279, -001, 0000, 0000, 0000
0280, -001, 0000, 0000, 0000
0281, -001, 0000, 0000, 0000
0282, -001, 0000, 0000, 0000
0283, -001, 0000, 0000, 0000
0284, -001, 0000, 0000, 0000
0285, -001, 0000, 0000, 0000
0286, -001, 0000, 0000, 0000
0287, -001, 0000, 0000, 0000
0288, -001, 0000, 0000, 0000
0289, -001, 0000, 0000, 0000
0290, -001, 0000, 0000, 0000
0291, -001, 0000, 0000, 0000
0292, -001, 0000, 0000, 0000
0293, -001, 0000, 0000, 0000
0294, -001, 0000, 0000, 0000
0295, 0000, 0000, 0000, 0000
0296, 0256, 0000, 0000, 0000
0297, 0248, 0000, 0026, 0067
0298, 0260, 0000, 0026, 0067
0299, 0258, 0007, 0026, 0068
0300, 0000, 0007, 0026, 0068
0301, 0000, 0000, 0026, 0066
0302, 0000, 0000, 0026, 0066
0303, 0257, 0000, 0026, 0066
0304, 0245, 0000, 0026, 0066
0305, 0265, 0028, 0026, 0067
0306, 0257, 0028, 0026, 0067
0307, 0000, 0000, 0026, 0067
0308, 0000, 0000, 0026, 0067
0309, 0000, 0000, 0026, 0066
0310, -002, -002, -002, -002
0311, -001, 0000, 0000, 0000
0312, -001, 0000, 0000, 0000
0313, -001, 0000, 0000, 0000
0314, -003, -003, -003, -003
0315, 0000, 0000, 0026, 0066
0316, 0260, 0000, 0026, 0066
0317, 0254, 0000, 0026, 0067
0318, 0253, 0000, 0026, 0067
0319, 0258, 0002, 0026, 0068
0320, 0000, 0002, 0026, 0068
0321, 0000, 0000, 0026, 0067
0322, -002, -002, -002, -002
0323, -001, 0000, 0000, 0000
0324, -001, 0000, 0000, 0000
0325, -001, 0000, 0000, 0000
0326, -001, 0000, 0000, 0000
0327, -001, 0000, 0000, 0000
0328, -001, 0000, 0000, 0000
0329, -001, 0000, 0000, 0000
0330, -001, 0000, 0000, 0000
0331, -001, 0000, 0000, 0000
0332, -001, 0000, 0000, 0000
0333, -003, -003, -003, -003
0334, -001, 0000, 0000, 0000
0335, 0196, 0000, 0026, 0067
0336, 0268, 0000, 0026, 0067
0337, 0000, 0015, 0026, 0067
0338, 0000, 0015, 0026, 0067
0339, 0000, 0015, 0026, 0066
0340, -003, -003, -003, -003
0341, 0000, 0015, 0026, 0066
0342, 0264, 0015, 0026, 0064
0343, 0259, 0015, 0026, 0064
0344, 0000, 0009, 0026, 0068
0345, 0260, 0009, 0026, 0068
0346, 0000, 0010, 0026, 0067
0347, 0000, 0010, 0026, 0067
0348, -002, -002, -002, -002
0349, -001, 0000, 0000, 0000
0350, -001, 0000, 0000, 0000
0351, -001, 0000, 0000, 0000
0352, -001, 0000, 0000, 0000
0353, -001, 0000, 0000, 0000
0354, -001, 0000, 0000, 0000
0355, -001, 0000, 0000, 0000
0356, -001, 0000, 0000, 0000
0357, -001, 0000, 0000, 0000
0358, -001, 0000, 0000, 0000
0359, -001, 0000, 0000, 0000
0360, -001, 0000, 0000, 0000
0361, -001, 0000, 0000, 0000
0362, -001, 0000, 0000, 0000
0363, -001, 0000, 0000, 0000
0364, -001, 0000, 0000, 0000
0365, -001, 0000, 0000, 0000
0366, -001, 0000, 0000, 0000
0367, -001, 0000, 0000, 0000
0368, -001, 0000, 0000, 0000
0369, -001, 0000, 0000, 0000
0370, -001, 0000, 0000, 0000
0371, -001, 0000, 0000, 0000
0372, -001, 0000, 0000, 0000
0373, 0000, 0000, 0000, 0000
0374, 0268, 0000, 0026, 0067
0375, 0226, 0000, 0026, 0067
0376, 0262, 0003, 0026, 0068
0377, 0247, 0003, 0026, 0068
0378, 0256, 0017, 0026, 0066
0379, 0000, 0017, 0026, 0066
0380, -001, 0000, 0000, 0000
0381, -001, 0000, 0000, 0000
0382, 0000, 0000, 0000, 0000
0383, 0273, 0000, 0000, 0000
0384, 0271, 0000, 0026, 0070
0385, 0272, 0000, 0026, 0070
0386, 0262, 0025, 0026, 0067
0387, 0000, 0025, 0026, 0067
0388, 0265, 0046, 0026, 0066
0389, 0000, 0046, 0026, 0066
0390, 0254, 0041, 0026, 0066
0391, 0268, 0041, 0026, 0066
0392, 0260, 0037, 0026, 0067
0393, 0227, 0037, 0026, 0067
0394, 0251, 0033, 0026, 0066
0395, 0262, 0033, 0026, 0066
0396, 0266, 0003, 0026, 0067
0397, 0260, 0003, 0026, 0067
0398, 0253, 0003, 0026, 0067
0399, 0263, 0003, 0026, 0067
0400, 0299, 0000, 0026, 0066
0401, 0262, 0000, 0026, 0066
0402, 0000, 0001, 0026, 0068
0403, 0000, 0001, 0026, 0068
0404, 0000, 0004, 0026, 0061
0405, -002, -002, -002, -002
0406, -002, -002, -002, -002
0407, -001, 0000, 0000, 0000
0408, -001, 0000, 0000, 0000
0409, -001, 0000, 0000, 0000
0410, -001, 0000, 0000, 0000
0411, -003, -003, -003, -003
0412, 0000, 0004, 0026, 0061
0413, 0228, 0004, 0026, 0066
0414, 0236, 0004, 0026, 0066
0415, 0271, 0004, 0026, 0070
0416, 0260, 0004, 0026, 0070
0417, 0273, 0001, 0026, 0072
0418, 0270, 0001, 0026, 0072
0419, 0254, 0000, 0026, 0068
0420, 0238, 0000, 0026, 0068
0421, 0259, 0001, 0026, 0068
0422, 0000, 0001, 0026, 0068
0423, 0000, 0001, 0026, 0068
0424, 0252, 0001, 0026, 0068
0425, 0260, 0001, 0026, 0066
0426, 0249, 0001, 0026, 0066
0427, -001, 0000, 0000, 0000
0428, -001, 0000, 0000, 0000
0429, -001, 0000, 0000, 0000
0430, -001, 0000, 0000, 0000
0431, -001, 0000, 0000, 0000
0432, -001, 0000, 0000, 0000
0433, -001, 0000, 0000, 0000
0434, -001, 0000, 0000, 0000
0435, -001, 0000, 0000, 0000
0436, -001, 0000, 0000, 0000
0437, -001, 0000, 0000, 0000
0438, -001, 0000, 0000, 0000
0439, -001, 0000, 0000, 0000
0440, -001, 0000, 0000, 0000
0441, -001, 0000, 0000, 0000
0442, -001, 0000, 0000, 0000
0443, -001, 0000, 0000, 0000
0444, -001, 0000, 0000, 0000
0445, -001, 0000, 0000, 0000
0446, -001, 0000, 0000, 0000
0447, -001, 0000, 0000, 0000
0448, -001, 0000, 0000, 0000
0449, -001, 0000, 0000, 0000
0450, -001, 0000, 0000, 0000
0451, -001, 0000, 0000, 0000
0452, -001, 0000, 0000, 0000
0453, -001, 0000, 0000, 0000
0454, -001, 0000, 0000, 0000
0455, -001, 0000, 0000, 0000
0456, -001, 0000, 0000, 0000
0457, -001, 0000, 0000, 0000
0458, -001, 0000, 0000, 0000
0459, -001, 0000, 0000, 0000
0460, -001, 0000, 0000, 0000
0461, -001, 0000, 0000, 0000
0462, -001, 0000, 0000, 0000
0463, -001, 0000, 0000, 0000
0464, -001, 0000, 0000, 0000
0465, -001, 0000, 0000, 0000
0466, -001, 0000, 0000, 0000
0467, -001, 0000, 0000, 0000
0468, -001, 0000, 0000, 0000
0469, -001, 0000, 0000, 0000
0470, -001, 0000, 0000, 0000
0471, -001, 0000, 0000, 0000
0472, -001, 0000, 0000, 0000
0473, -001, 0000, 0000, 0000
0474, -001, 0000, 0000, 0000
0475, -001, 0000, 0000, 0000
0476, -003, -003, -003, -003
0477, 0240, 0000, 0026, 0068
0478, 0243, 0000, 0026, 0068
0479, 0212, 0000, 0026, 0068
0480, 0230, 0000, 0026, 0068
0481, 0265, 0000, 0026, 0068
0482, 0367, 0000, 0026, 0068
0483, 0272, 0000, 0026, 0068
0484, 0242, 0000, 0026, 0068
0485, 0220, 0000, 0026, 0068
0486, 0250, 0000, 0026, 0068
0487, 0255, 0000, 0026, 0068
0488, 0233, 0000, 0026, 0068
0489, 0216, 0000, 0026, 0068
0490, 0249, 0000, 0026, 0068
0491, 0247, 0000, 0026, 0068
0492, 0241, 0000, 0026, 0068
0493, 0275, 0000, 0026, 0068
0494, 0238, 0000, 0026, 0068
0495, 0257, 0000, 0026, 0068
0496, 0367, 0000, 0026, 0068
0497, 0238, 0000, 0026, 0068
0498, 0236, 0000, 0026, 0068
0499, 0319, 0000, 0026, 0068
0500, 0232, 0000, 0026, 0068
0501, 0261, 0000, 0026, 0068
0502, 0254, 0000, 0026, 0068
0503, 0241, 0000, 0026, 0068
0504, 0234, 0000, 0026, 0068
0505, 0250, 0000, 0026, 0068
0506, 0254, 0000, 0026, 0068
0507, 0271, 0000, 0026, 0068
0508, 0249, 0000, 0026, 0068
0509, 0243, 0000, 0026, 0068
0510, 0221, 0000, 0026, 0068
0511, 0274, 0000, 0026, 0068
0512, 0237, 0000, 0026, 0068
0513, 0283, 0000, 0026, 0068
0514, 0288, 0000, 0026, 0068
0515, 0000, 0000, 0000, 0000
0516, 0254, 0000, 0026, 0068
0517, 0000, 0000, 0026, 0068
0518, 0252, 0040, 0026, 0065
0519, 0251, 0040, 0026, 0065
0520, 0237, 0050, 0026, 0068
0521, 0245, 0050, 0026, 0068
0522, 0000, 0029, 0026, 0067
0523, 0000, 0029, 0026, 0067
0524, 0000, 0029, 0026, 0066
0525, 0000, 0029, 0026, 0066
0526, 0000, 0029, 0026, 0068
0527, 0000, 0029, 0026, 0068
0528, -002, -002, -002, -002
0529, 0208, 0000, 0026, 0068
0530, 0247, 0000, 0026, 0068
0531, -003, -003, -003, -003
0532, 0254, 0000, 0026, 0068
0533, 0212, 0028, 0026, 0067
0534, 0248, 0002, 0026, 0067
0535, 0000, 0002, 0026, 0067
0536, 0000, 0009, 0026, 0068
0537, 0000, 0009, 0026, 0068
0538, 0245, 0010, 0026, 0067
0539, 0000, 0010, 0026, 0067
0540, 0000, 0012, 0026, 0068
0541, 0000, 0012, 0026, 0068
0542, -002, -002, -002, -002
0543, 0228, 0000, 0026, 0068
0544, 0244, 0000, 0026, 0068
0545, 0000, 0000, 0026, 0068
0546, 0243, 0000, 0026, 0068
0547, 0248, 0000, 0026, 0068
0548, 0251, 0000, 0026, 0068
0549, 0247, 0000, 0026, 0068
0550, 0236, 0000, 0026, 0068
0551, 0226, 0000, 0026, 0068
0552, -003, -003, -003, -003
0553, 0000, 0024, 0026, 0067
0554, 0238, 0024, 0026, 0067
0555, 0245, 0009, 0026, 0067
0556, 0000, 0009, 0026, 0067
0557, 0239, 0012, 0026, 0065
0558, 0000, 0012, 0026, 0065
0559, 0217, 0008, 0026, 0068
0560, 0239, 0008, 0026, 0068
0561, 0262, 0004, 0026, 0066
0562, 0233, 0004, 0026, 0066
0563, 0232, 0004, 0026, 0067
0564, 0220, 0004, 0026, 0067
0565, 0237, 0021, 0026, 0065
0566, 0245, 0021, 0026, 0065
0567, 0237, 0004, 0026, 0068
0568, 0240, 0004, 0026, 0068
0569, 0245, 0004, 0026, 0067
0570, 0243, 0004, 0026, 0067
0571, 0231, 0004, 0026, 0069
0572, 0261, 0004, 0026, 0069
0573, 0265, 0000, 0026, 0065
0574, 0257, 0000, 0026, 0065
0575, 0248, 0000, 0026, 0064
0576, 0251, 0000, 0026, 0064
0577, 0254, 0000, 0026, 0068
0578, 0000, 0000, 0026, 0068
0579, 0247, 0000, 0026, 0068
0580, 0000, 0000, 0026, 0068
0581, 0240, 0000, 0026, 0068
0582, 0000, 0000, 0026, 0068
0583, 0245, 0000, 0026, 0068
0584, 0249, 0000, 0026, 0068
0585, 0248, 0000, 0026, 0068
0586, 0242, 0000, 0026, 0068
0587, 0249, 0000, 0026, 0068
0588, 0240, 0000, 0026, 0068
0589, 0241, 0000, 0026, 0068
0590, 0245, 0000, 0026, 0068
0591, 0000, 0000, 0026, 0068
0592, 0252, 0000, 0026, 0068
0593, 0248, 0000, 0026, 0068
0594, 0244, 0000, 0026, 0068
0595, 0268, 0000, 0026, 0068
0596, 0259, 0000, 0026, 0068
0597, 0241, 0000, 0026, 0068
0598, 0244, 0000, 0026, 0068
0599, 0247, 0000, 0026, 0068
0600, 0000, 0000, 0026, 0068
0601, 0254, 0000, 0026, 0068
0602, 0341, 0000, 0026, 0068
0603, 0277, 0000, 0026, 0068
0604, 0237, 0000, 0026, 0068
0605, 0238, 0000, 0026, 0068
0606, 0240, 0000, 0026, 0068
0607, 0259, 0000, 0026, 0068
0608, 0237, 0000, 0026, 0068
0609, 0263, 0000, 0026, 0068
0610, 0209, 0000, 0026, 0068
0611, 0247, 0000, 0026, 0068
0612, 0000, 0000, 0026, 0068
0613, 0251, 0000, 0026, 0068
0614, 0250, 0000, 0026, 0068
0615, 0241, 0000, 0026, 0068
0616, 0269, 0000, 0026, 0068
0617, 0258, 0000, 0026, 0068
0618, 0270, 0000, 0026, 0068
0619, 0237, 0000, 0026, 0068
0620, 0228, 0000, 0026, 0068
0621, 0236, 0000, 0026, 0068
0622, 0242, 0000, 0026, 0068
0623, 0231, 0000, 0026, 0068
0624, 0264, 0000, 0026, 0068
0625, 0234, 0000, 0026, 0068
0626, 0253, 0000, 0026, 0068
0627, 0197, 0000, 0026, 0068
0628, 0244, 0000, 0026, 0068
0629, 0242, 0000, 0026, 0068
0630, 0225, 0000, 0026, 0068
0631, 0287, 0000, 0026, 0068
0632, 0268, 0000, 0026, 0068
0633, 0268, 0000, 0026, 0068
0634, 0269, 0000, 0026, 0068
0635, 0239, 0000, 0026, 0068
0636, 0267, 0000, 0026, 0068
0637, 0264, 0000, 0026, 0068
0638, 0261, 0000, 0026, 0068
0639, 0288, 0000, 0026, 0068
0640, 0247, 0000, 0026, 0068
0641, 0235, 0000, 0026, 0068
0642, 0269, 0000, 0026, 0068
0643, 0248, 0000, 0026, 0068
0644, 0250, 0000, 0026, 0068
0645, 0000, 0000, 0026, 0068
0646, 0256, 0000, 0026, 0068
0647, 0253, 0000, 0026, 0068
0648, 0249, 0000, 0026, 0068
0649, 0240, 0000, 0026, 0068
0650, 0266, 0000, 0026, 0068
0651, 0250, 0000, 0026, 0068
0652, 0264, 0000, 0026, 0068
0653, 0253, 0000, 0026, 0068
0654, 0250, 0000, 0026, 0068
0655, 0000, 0000, 0026, 0068
0656, 0248, 0000, 0026, 0068
0657, 0000, 0000, 0026, 0068
0658, 0249, 0000, 0026, 0068
0659, 0257, 0000, 0026, 0068
0660, 0000, 0000, 0026, 0068
0661, 0253, 0000, 0026, 0068
0662, 0000, 0000, 0026, 0068
0663, 0000, 0000, 0026, 0068
0664, 0250, 0000, 0026, 0068
0665, 0000, 0000, 0026, 0068
0666, -002, -002, -002, -002
0667, -001, 0000, 0000, 0000
0668, -001, 0000, 0000, 0000
0669, -001, 0000, 0000, 0000
0670, -001, 0000, 0000, 0000
0671, -001, 0000, 0000, 0000
0672, -001, 0000, 0000, 0000
0673, -001, 0000, 0000, 0000
0674, -001, 0000, 0000, 0000
0675, -001, 0000, 0000, 0000
0676, -001, 0000, 0000, 0000
0677, -001, 0000, 0000, 0000
0678, -001, 0000, 0000, 0000
0679, -001, 0000, 0000, 0000
0680, -001, 0000, 0000, 0000
0681, -001, 0000, 0000, 0000
0682, -001, 0000, 0000, 0000
0683, -001, 0000, 0000, 0000
0684, -001, 0000, 0000, 0000
0685, -001, 0000, 0000, 0000
0686, -001, 0000, 0000, 0000
0687, -001, 0000, 0000, 0000
0688, -001, 0000, 0000, 0000
0689, -001, 0000, 0000, 0000
0690, -001, 0000, 0000, 0000
0691, -001, 0000, 0000, 0000
0692, -001, 0000, 0000, 0000
0693, -001, 0000, 0000, 0000
0694, -001, 0000, 0000, 0000
0695, -001, 0000, 0000, 0000
0696, -001, 0000, 0000, 0000
0697, -001, 0000, 0000, 0000
0698, -001, 0000, 0000, 0000
0699, -001, 0000, 0000, 0000
0700, -001, 0000, 0000, 0000
0701, -001, 0000, 0000, 0000
0702, -001, 0000, 0000, 0000
0703, -001, 0000, 0000, 0000
0704, -001, 0000, 0000, 0000
0705, -001, 0000, 0000, 0000
0706, -001, 0000, 0000, 0000
0707, -001, 0000, 0000, 0000
0708, -001, 0000, 0000, 0000
0709, -001, 0000, 0000, 0000
0710, -001, 0000, 0000, 0000
0711, -001, 0000, 0000, 0000
0712, -001, 0000, 0000, 0000
0713, -001, 0000, 0000, 0000
0714, -001, 0000, 0000, 0000
0715, -001, 0000, 0000, 0000
0716, -001, 0000, 0000, 0000
0717, -001, 0000, 0000, 0000
0718, -001, 0000, 0000, 0000
0719, -001, 0000, 0000, 0000
0720, -001, 0000, 0000, 0000
0721, -001, 0000, 0000, 0000
0722, -001, 0000, 0000, 0000
0723, -001, 0000, 0000, 0000
0724, -001, 0000, 0000, 0000
0725, -001, 0000, 0000, 0000
0726, -001, 0000, 0000, 0000
0727, -001, 0000, 0000, 0000
0728, -001, 0000, 0000, 0000
0729, -001, 0000, 0000, 0000
0730, -001, 0000, 0000, 0000
0731, -001, 0000, 0000, 0000
0732, -001, 0000, 0000, 0000
0733, -001, 0000, 0000, 0000
0734, -003, -003, -003, -003
0735, 0000, 0000, 0026, 0068
0736, 0269, 0000, 0026, 0068
0737, 0233, 0000, 0026, 0068
0738, 0247, 0000, 0026, 0068
0739, 0276, 0000, 0026, 0068
0740, 0211, 0000, 0026, 0068
0741, 0245, 0000, 0026, 0068
0742, 0253, 0000, 0026, 0068
0743, 0264, 0000, 0026, 0068
0744, 0259, 0000, 0026, 0068
0745, 0228, 0000, 0026, 0068
0746, 0299, 0000, 0026, 0068
0747, 0209, 0000, 0026, 0068
0748, 0211, 0000, 0026, 0068
0749, 0227, 0000, 0026, 0068
0750, 0276, 0000, 0026, 0068
0751, 0236, 0000, 0026, 0068
0752, 0275, 0000, 0026, 0068
0753, 0264, 0000, 0026, 0068
0754, 0200, 0000, 0026, 0068
0755, 0260, 0000, 0026, 0068
0756, 0186, 0000, 0026, 0068
0757, 0243, 0000, 0026, 0068
0758, 0241, 0000, 0026, 0068
0759, 0248, 0000, 0026, 0068
0760, 0264, 0000, 0026, 0068
0761, 0224, 0000, 0026, 0068
0762, 0234, 0000, 0026, 0068
0763, 0236, 0000, 0026, 0068
0764, 0242, 0000, 0026, 0068
0765, 0242, 0000, 0026, 0068
0766, 0239, 0000, 0026, 0068
0767, 0244, 0000, 0026, 0068
0768, 0223, 0000, 0026, 0068
0769, 0257, 0000, 0026, 0068
